User Query,Google Result,Negative,Neutral,Positive,Compound
"when was the last time the capulin volcano erupted 
","['Aug 23, 2016 ... Capulin last erupted roughly 56,000 to 62,000 years ago. The volcano sits near the center of the Raton-Clayton field, a cluster of smaller...', 'Mar 10, 2022 ... Capulin Volcano is a cinder cone volcano that erupted into existence around 60,000 years ago. After its eruption ended, Capulin Volcano...', 'It is similar in size and morphology, and probably eruptive characteristics, to Paricutin volcano, Mexico which erupted in 1943. A detailed study of Capulin (...', ""Apr 20, 2020 ... Eruptions in the RCVF began approximately 9 million years ago, with Capulin's eruption taking place between 56,000 and 62,000 years ago."", 'The eruption of Capulin, approximately 60,000 years ago, was one of the most recent eruptions. Overall, the RCVF is considered dormant and individual volcanic...']",0.0,1.0,0.0,0.0
"when was the last time the capulin volcano erupted 
","['Aug 23, 2016 ... Capulin last erupted roughly 56,000 to 62,000 years ago. The volcano sits near the center of the Raton-Clayton field, a cluster of smaller...', 'Mar 10, 2022 ... Capulin Volcano is a cinder cone volcano that erupted into existence around 60,000 years ago. After its eruption ended, Capulin Volcano...', 'It is similar in size and morphology, and probably eruptive characteristics, to Paricutin volcano, Mexico which erupted in 1943. A detailed study of Capulin (...', ""Apr 20, 2020 ... Eruptions in the RCVF began approximately 9 million years ago, with Capulin's eruption taking place between 56,000 and 62,000 years ago."", 'The eruption of Capulin, approximately 60,000 years ago, was one of the most recent eruptions. Overall, the RCVF is considered dormant and individual volcanic...']",0.0,1.0,0.0,0.0
"how many people died in the johnstown flood
","['May 31, 2019 ... When the water subsided, 2,208 people were dead, making the ""Johnstown Flood"" the deadliest disaster in U.S. history until the 1900 Galveston...', 'Statistics about the great disaster  2,209 people died.  99 entire families died, including 396 children  124 women and 198 men were left widowed.  More than...', ""Mar 12, 2022 ... The three remembered most happened on May 31, 1889, when at least 2,209 people died, the St. Patrick's Day flood of 1936, in which almost two..."", 'Seven counties were declared a disaster area, suffering $200 million in property damage, and 78 people died. Forty were killed by the Laurel Run Dam failure.', 'The South Fork Dam in Pennsylvania collapses on May 31, 1889, causing the Johnstown Flood, killing more than 2,200 people. Johnstown is 60 miles east of...']",0.259,0.741,0.0,-0.8555
"how many people died in the johnstown flood
","['May 31, 2019 ... When the water subsided, 2,208 people were dead, making the ""Johnstown Flood"" the deadliest disaster in U.S. history until the 1900 Galveston...', 'Statistics about the great disaster  2,209 people died.  99 entire families died, including 396 children  124 women and 198 men were left widowed.  More than...', ""Mar 12, 2022 ... The three remembered most happened on May 31, 1889, when at least 2,209 people died, the St. Patrick's Day flood of 1936, in which almost two..."", 'Seven counties were declared a disaster area, suffering $200 million in property damage, and 78 people died. Forty were killed by the Laurel Run Dam failure.', 'The South Fork Dam in Pennsylvania collapses on May 31, 1889, causing the Johnstown Flood, killing more than 2,200 people. Johnstown is 60 miles east of...']",0.374,0.519,0.106,-0.8834
"how many people died in the johnstown flood
","['May 31, 2019 ... When the water subsided, 2,208 people were dead, making the ""Johnstown Flood"" the deadliest disaster in U.S. history until the 1900 Galveston...', 'Statistics about the great disaster  2,209 people died.  99 entire families died, including 396 children  124 women and 198 men were left widowed.  More than...', ""Mar 12, 2022 ... The three remembered most happened on May 31, 1889, when at least 2,209 people died, the St. Patrick's Day flood of 1936, in which almost two..."", 'Seven counties were declared a disaster area, suffering $200 million in property damage, and 78 people died. Forty were killed by the Laurel Run Dam failure.', 'The South Fork Dam in Pennsylvania collapses on May 31, 1889, causing the Johnstown Flood, killing more than 2,200 people. Johnstown is 60 miles east of...']",0.11,0.89,0.0,-0.5574
"how many people died in the johnstown flood
","['May 31, 2019 ... When the water subsided, 2,208 people were dead, making the ""Johnstown Flood"" the deadliest disaster in U.S. history until the 1900 Galveston...', 'Statistics about the great disaster  2,209 people died.  99 entire families died, including 396 children  124 women and 198 men were left widowed.  More than...', ""Mar 12, 2022 ... The three remembered most happened on May 31, 1889, when at least 2,209 people died, the St. Patrick's Day flood of 1936, in which almost two..."", 'Seven counties were declared a disaster area, suffering $200 million in property damage, and 78 people died. Forty were killed by the Laurel Run Dam failure.', 'The South Fork Dam in Pennsylvania collapses on May 31, 1889, causing the Johnstown Flood, killing more than 2,200 people. Johnstown is 60 miles east of...']",0.534,0.466,0.0,-0.9712
"how many people died in the johnstown flood
","['May 31, 2019 ... When the water subsided, 2,208 people were dead, making the ""Johnstown Flood"" the deadliest disaster in U.S. history until the 1900 Galveston...', 'Statistics about the great disaster  2,209 people died.  99 entire families died, including 396 children  124 women and 198 men were left widowed.  More than...', ""Mar 12, 2022 ... The three remembered most happened on May 31, 1889, when at least 2,209 people died, the St. Patrick's Day flood of 1936, in which almost two..."", 'Seven counties were declared a disaster area, suffering $200 million in property damage, and 78 people died. Forty were killed by the Laurel Run Dam failure.', 'The South Fork Dam in Pennsylvania collapses on May 31, 1889, causing the Johnstown Flood, killing more than 2,200 people. Johnstown is 60 miles east of...']",0.216,0.784,0.0,-0.765
"what is the desert in arizona that the organ pip cactus is held in
","['Dec 19, 2022 ... As a desert indicator species, the range of the saguaro cactus is limited to southern Arizona. Saguaro cactus will grow from sea level to...', 'Apr 28, 2016 ... Travel by car. From the North: Follow AZ Hwy 85 through Ajo and Why. The Monument is 22 miles (35.4 km) south of Why.', ""Sep 6, 2016 ... The reserves would conserve samples of the world's ecosystems such as a tropical forest, prairie grassland, coral reef, river system, or desert."", 'Marie Long & Jess Manuel Garca-Ynez, Arizona-Sonora Desert Museum, Peter Holm, Organ Pipe Cactus National Monument, Federico Godinez Leal, Pinacate Biosphere...', ""In time, I learned to lead with Sonoran Desert and quickly explain that there's a national park unit in southern Arizona called Organ Pipe Cactus National...""]",0.068,0.932,0.0,-0.2263
"what is the desert in arizona that the organ pip cactus is held in
","['Dec 19, 2022 ... As a desert indicator species, the range of the saguaro cactus is limited to southern Arizona. Saguaro cactus will grow from sea level to...', 'Apr 28, 2016 ... Travel by car. From the North: Follow AZ Hwy 85 through Ajo and Why. The Monument is 22 miles (35.4 km) south of Why.', ""Sep 6, 2016 ... The reserves would conserve samples of the world's ecosystems such as a tropical forest, prairie grassland, coral reef, river system, or desert."", 'Marie Long & Jess Manuel Garca-Ynez, Arizona-Sonora Desert Museum, Peter Holm, Organ Pipe Cactus National Monument, Federico Godinez Leal, Pinacate Biosphere...', ""In time, I learned to lead with Sonoran Desert and quickly explain that there's a national park unit in southern Arizona called Organ Pipe Cactus National...""]",0.0,1.0,0.0,0.0
"what is the desert in arizona that the organ pip cactus is held in
","['Dec 19, 2022 ... As a desert indicator species, the range of the saguaro cactus is limited to southern Arizona. Saguaro cactus will grow from sea level to...', 'Apr 28, 2016 ... Travel by car. From the North: Follow AZ Hwy 85 through Ajo and Why. The Monument is 22 miles (35.4 km) south of Why.', ""Sep 6, 2016 ... The reserves would conserve samples of the world's ecosystems such as a tropical forest, prairie grassland, coral reef, river system, or desert."", 'Marie Long & Jess Manuel Garca-Ynez, Arizona-Sonora Desert Museum, Peter Holm, Organ Pipe Cactus National Monument, Federico Godinez Leal, Pinacate Biosphere...', ""In time, I learned to lead with Sonoran Desert and quickly explain that there's a national park unit in southern Arizona called Organ Pipe Cactus National...""]",0.0,1.0,0.0,0.0
"what is the desert in arizona that the organ pip cactus is held in
","['Dec 19, 2022 ... As a desert indicator species, the range of the saguaro cactus is limited to southern Arizona. Saguaro cactus will grow from sea level to...', 'Apr 28, 2016 ... Travel by car. From the North: Follow AZ Hwy 85 through Ajo and Why. The Monument is 22 miles (35.4 km) south of Why.', ""Sep 6, 2016 ... The reserves would conserve samples of the world's ecosystems such as a tropical forest, prairie grassland, coral reef, river system, or desert."", 'Marie Long & Jess Manuel Garca-Ynez, Arizona-Sonora Desert Museum, Peter Holm, Organ Pipe Cactus National Monument, Federico Godinez Leal, Pinacate Biosphere...', ""In time, I learned to lead with Sonoran Desert and quickly explain that there's a national park unit in southern Arizona called Organ Pipe Cactus National...""]",0.0,1.0,0.0,0.0
"what is the desert in arizona that the organ pip cactus is held in
","['Dec 19, 2022 ... As a desert indicator species, the range of the saguaro cactus is limited to southern Arizona. Saguaro cactus will grow from sea level to...', 'Apr 28, 2016 ... Travel by car. From the North: Follow AZ Hwy 85 through Ajo and Why. The Monument is 22 miles (35.4 km) south of Why.', ""Sep 6, 2016 ... The reserves would conserve samples of the world's ecosystems such as a tropical forest, prairie grassland, coral reef, river system, or desert."", 'Marie Long & Jess Manuel Garca-Ynez, Arizona-Sonora Desert Museum, Peter Holm, Organ Pipe Cactus National Monument, Federico Godinez Leal, Pinacate Biosphere...', ""In time, I learned to lead with Sonoran Desert and quickly explain that there's a national park unit in southern Arizona called Organ Pipe Cactus National...""]",0.0,1.0,0.0,0.0
"organ pipe cactus national monument
","['Dec 19, 2022 ... The sights and sounds of Organ Pipe Cactus National Monument, an International Biosphere Reserve, reveal a thriving community of plants and...', 'Organ Pipe Cactus National Monument is a U.S. national monument and UNESCO biosphere reserve located in extreme southern Arizona that shares a border with...', 'Dec 19, 2022 ... Water is not available and fires are not permitted. Camping permits are $16.00 per night. Holders of the Senior or Access Pass receive a 50%...', 'Roosevelt established Organ Pipe Cactus National Monument, an area spanning more than 330,000 acres of the Sonoran Desert in southwestern Arizona. Home to over...', 'Dec 19, 2022 ... This 330,000 acre monument was set aside in 1937 to preserve a pristine example of Sonoran Desert. Organ Pipe Cactus National Monument...']",0.0,1.0,0.0,0.0
